#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
527,14,https://www.justia.com/lawyers/social-security-disability/ohio/monroe,"Monroe Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",121,19,https://www.oal-law.com/car-accident-lawyers.html,Dofollow,,"View Website",,404,"2020-03-28 03:08:23",2020-04-12T03:23:02Z
528,14,https://www.justia.com/lawyers/social-security-disability/california/montrose,"Montrose Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Montrose, California - Justia",120,23,https://hedtkelawgroup.com/estate-administration-probate-attorney-california/,Dofollow,,"View Website",,404,"2020-04-07 20:34:26",2020-01-12T15:20:24Z
529,14,https://www.justia.com/lawyers/social-security-disability/virginia/meadowview,"Meadow View Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Meadow View, Virginia - Justia",117,40,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2020-03-18T09:16:18Z
530,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/aquashicola,"Aquashicola Social Security Disability Lawyers | Compare Top Rated Pennsylvania Attorneys | Justia",126,49,http://www.jeffreygreenwald.com/,Dofollow,,"View Website",,404,"2020-04-05 02:40:53",2020-04-21T21:37:28Z
531,14,https://www.justia.com/lawyers/social-security-disability/maryland/boyds,"Boyds Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Boyds, Maryland - Justia",122,42,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2020-01-01T15:17:17Z
531,14,https://www.justia.com/lawyers/social-security-disability/maryland/boyds,"Boyds Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Boyds, Maryland - Justia",122,42,https://www.belsky-weinberg-horowitz.com/thomas-x-glancy.html,Dofollow,,"View Website",,404,"2020-03-28 15:49:13",2020-01-01T15:17:17Z
532,14,https://www.justia.com/lawyers/social-security-disability/california/kenwood,"Kenwood Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Kenwood, California - Justia",119,32,https://www.schiffhardin.com/NicoleSMagaline.htm,Dofollow,,"View Website",,404,"2020-04-20 21:33:54",2020-03-19T02:29:47Z
532,14,https://www.justia.com/lawyers/social-security-disability/california/kenwood,"Kenwood Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Kenwood, California - Justia",119,32,http://www.reedsmith.com/,Dofollow,,"View Website",,404,"2020-03-31 10:23:52",2020-03-19T02:29:47Z
533,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/pinehurst,"Pinehurst Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Pinehurst, Massachusetts - Justia",122,54,https://www.keefelaw.com/bio/brendan-murphy.cfm,Dofollow,,"View Website",,404,"2020-04-17 04:21:23",2020-03-21T15:14:50Z
533,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/pinehurst,"Pinehurst Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Pinehurst, Massachusetts - Justia",122,54,https://blog.michaellevinesq.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-15 21:36:43",2020-03-21T15:14:50Z
534,14,https://www.justia.com/lawyers/social-security-disability/washington/clyde-hill,"Clyde Hill Social Security Disability Lawyers | Compare Top Rated Washington Attorneys | Justia",125,29,http://www.consarlaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-03-29 00:25:20",2020-04-12T06:29:55Z
534,14,https://www.justia.com/lawyers/social-security-disability/washington/clyde-hill,"Clyde Hill Social Security Disability Lawyers | Compare Top Rated Washington Attorneys | Justia",125,29,https://www.perkinscoie.com/gmcmonagle,Dofollow,,"View Website",,404,"2020-03-25 21:00:05",2020-04-12T06:29:55Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/SheldonAZabel.htm,Dofollow,,"View Website",,404,"2020-04-23 01:39:44",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/ScottEPickens.htm,Dofollow,,"View Website",,404,"2020-04-17 13:35:21",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/BarbaraStamanWolff.htm,Dofollow,,"View Website",,404,"2020-04-15 06:52:39",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/MikeZhiyuanXu.htm,Dofollow,,"View Website",,404,"2020-04-15 06:32:09",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/DavidRHodgman.htm,Dofollow,,"View Website",,404,"2020-04-07 12:55:41",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/GabrielMRodriguez.htm,Dofollow,,"View Website",,404,"2020-04-07 11:45:16",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/PaulBOFlaherty.htm,Dofollow,,"View Website",,404,"2020-04-05 20:31:57",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/AnnKPikus.htm,Dofollow,,"View Website",,404,"2020-04-02 17:19:08",2020-04-04T11:49:48Z
535,14,https://www.justia.com/lawyers/social-security-disability/illinois/wilmette,"Wilmette Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,61,https://www.schiffhardin.com/KennethMRoberts.htm,Dofollow,,"View Website",,404,"2020-03-29 02:20:08",2020-04-04T11:49:48Z
536,14,https://www.justia.com/lawyers/social-security-disability/new-york/dobbs-ferry,"Dobbs Ferry Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Dobbs Ferry, New York - Justia",113,56,http://www.winningatlaw.com/,Dofollow,,"View Website",,404,"2020-04-16 17:08:32",2019-12-28T17:56:39Z
536,14,https://www.justia.com/lawyers/social-security-disability/new-york/dobbs-ferry,"Dobbs Ferry Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Dobbs Ferry, New York - Justia",113,56,https://www.schiffhardin.com/AndrewMGrumet.htm,Dofollow,,"View Website",,404,"2020-04-02 13:10:58",2019-12-28T17:56:39Z
536,14,https://www.justia.com/lawyers/social-security-disability/new-york/dobbs-ferry,"Dobbs Ferry Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Dobbs Ferry, New York - Justia",113,56,https://www.schiffhardin.com/MEleonorIgnacio.htm,Dofollow,,"View Website",,404,"2020-03-29 06:00:59",2019-12-28T17:56:39Z
537,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/francis-creek,"Francis Creek Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",125,23,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-04-11T16:24:36Z
537,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/francis-creek,"Francis Creek Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",125,23,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-04-11T16:24:36Z
537,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/francis-creek,"Francis Creek Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",125,23,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-04-11T16:24:36Z
538,14,https://www.justia.com/lawyers/social-security-disability/maryland/fairmount-heights,"Fairmount Heights Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Fairmount Heights, Maryland - Justia",123,45,https://www.palmquistlawoffice.com/,Dofollow,,"View Website",,404,"2020-04-13 21:26:22",2020-03-15T23:54:49Z
538,14,https://www.justia.com/lawyers/social-security-disability/maryland/fairmount-heights,"Fairmount Heights Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Fairmount Heights, Maryland - Justia",123,45,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2020-03-15T23:54:49Z
538,14,https://www.justia.com/lawyers/social-security-disability/maryland/fairmount-heights,"Fairmount Heights Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Fairmount Heights, Maryland - Justia",123,45,https://www.belsky-weinberg-horowitz.com/thomas-x-glancy.html,Dofollow,,"View Website",,404,"2020-03-28 15:49:13",2020-03-15T23:54:49Z
539,14,https://www.justia.com/lawyers/social-security-disability/ohio/rossmoyne,"Rossmoyne Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Rossmoyne, Ohio - Justia",123,32,http://www.kpresq.com/index.html,Dofollow,,"View Website",,404,"2020-04-02 16:40:09",2020-03-22T08:40:33Z
540,14,https://www.justia.com/lawyers/social-security-disability/mississippi/mooreville,"Mooreville Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",124,32,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-04-23T03:42:03Z
540,14,https://www.justia.com/lawyers/social-security-disability/mississippi/mooreville,"Mooreville Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",124,32,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-04-23T03:42:03Z
540,14,https://www.justia.com/lawyers/social-security-disability/mississippi/mooreville,"Mooreville Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",124,32,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-04-23T03:42:03Z
541,14,https://www.justia.com/lawyers/social-security-disability/florida/hastings,"Hastings Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Hastings, Florida - Justia",119,37,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-01-14T14:22:25Z
542,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/seekonk,"Seekonk Social Security Disability Lawyers | Compare Top Rated Massachusetts Attorneys | Justia",125,85,https://kecheslaw.com/injury-attorneys/patrick-f-keady/,Dofollow,,"View Website",,404,"2020-04-14 07:53:35",2020-04-22T04:51:50Z
543,14,https://www.justia.com/lawyers/social-security-disability/california/harbor-city,"Harbor City Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",119,25,https://www.mwe.com/index.cfm/fuseaction/bios.detail/object_id/1afee5d4-5e51-4421-bb9b-4a26fd52bf51.cfm,Dofollow,,"View Website",,404,"2020-04-19 07:21:53",2020-03-28T13:26:01Z
544,14,https://www.justia.com/lawyers/social-security-disability/maryland/morningside,"Morningside Social Security Disability Lawyers | Compare Top Rated Maryland Attorneys | Justia",122,47,https://www.palmquistlawoffice.com/,Dofollow,,"View Website",,404,"2020-04-13 21:26:22",2020-03-30T05:14:24Z
544,14,https://www.justia.com/lawyers/social-security-disability/maryland/morningside,"Morningside Social Security Disability Lawyers | Compare Top Rated Maryland Attorneys | Justia",122,47,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2020-03-30T05:14:24Z
544,14,https://www.justia.com/lawyers/social-security-disability/maryland/morningside,"Morningside Social Security Disability Lawyers | Compare Top Rated Maryland Attorneys | Justia",122,47,https://www.belsky-weinberg-horowitz.com/thomas-x-glancy.html,Dofollow,,"View Website",,404,"2020-03-28 15:49:13",2020-03-30T05:14:24Z
545,14,https://www.justia.com/lawyers/social-security-disability/florida/oakland,"Oakland Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Oakland, Florida - Justia",120,35,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-01-04T00:52:20Z
546,14,https://www.justia.com/lawyers/social-security-disability/illinois/franklin-county,"Franklin County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Franklin County, Illinois - Justia",135,61,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2019-12-04T23:21:56Z
547,14,https://www.justia.com/lawyers/social-security-disability/california/foster-city,"Foster City Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Foster City, California - Justia",123,27,https://www.schiffhardin.com/NicoleSMagaline.htm,Dofollow,,"View Website",,404,"2020-04-20 21:33:54",2020-01-12T20:16:01Z
547,14,https://www.justia.com/lawyers/social-security-disability/california/foster-city,"Foster City Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Foster City, California - Justia",123,27,http://www.reedsmith.com/,Dofollow,,"View Website",,404,"2020-03-31 10:23:52",2020-01-12T20:16:01Z
548,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/seven-valleys,"Seven Valleys Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Seven Valleys, Pennsylvania - Justia",122,44,http://www.klgates.com/notfound/xpqPageNotFound.aspx?xpST=NotFound,Dofollow,,"View Website",,404,"2020-03-28 19:14:58",2020-03-05T11:03:05Z
549,14,https://www.justia.com/lawyers/social-security-disability/new-jersey/edgewater,"Edgewater Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Edgewater, New Jersey - Justia",114,34,https://www.pricemeese.com/staff/Karen-F-Edler,Dofollow,,"View Website",,404,"2020-04-04 20:01:51",2020-01-05T12:41:37Z
